bed_chr	bed_start	bed_end	id	len	size	gap_count	shift_count	hamming_ingroup_incl_gaps	hamming_outgroup_incl_gaps	hamming_in_out_incl_gaps	hamming_ingroup_excl_gaps	hamming_outgroup_excl_gaps	hamming_in_out_excl_gaps	table_browser	shift_count_rel	hamming_in_out_excl_gaps_scl	shift_count_rel_scl	norm2_scl	coding
chr3	36438760	36438810	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_36438760_36438810.maf	50	84	34	3	0.0357142857142857	0.0595238095238095	0.0168358750271742	0.0357142857142857	0.0595238095238095	0.0168358750271742	chr3:36438760-36438810	0.0357142857142857	0.0361546298922998	0.0743554006968641	0.0826793981318224	TRUE
chr3	66337187	66337212	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_66337187_66337212.maf	25	28	3	1	0	0.0357142857142857	0.0252538151749394	0	0.0357142857142857	0.0252538151749394	chr3:66337187-66337212	0.0357142857142857	0.0584499924053598	0.0743554006968641	0.0945786827196162	TRUE
chr3	67739659	67739684	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_67739659_67739684.maf	25	28	3	1	0	0.0357142857142857	0.0252538151749394	0	0.0357142857142857	0.0252538151749394	chr3:67739659-67739684	0.0357142857142857	0.0584499924053598	0.0743554006968641	0.0945786827196162	TRUE
chr3	68318374	68318399	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_68318374_68318399.maf	25	28	3	1	0.0714285714285714	0.107142857142857	0.0252538125407613	0.0714285714285714	0.107142857142857	0.0252538125407613	chr3:68318374-68318399	0.0357142857142857	0.0584499854285989	0.0743554006968641	0.0945786784079512	TRUE
chr3	96291546	96291596	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr3/chr3_50_acc_96291546_96291596.maf	50	56	6	2	0	0.107142857142857	0.07576144289064	0	0.107142857142857	0.07576144289064	chr3:96291546-96291596	0.0357142857142857	0.192222132599915	0.0743554006968641	0.206102095753659	TRUE
chr3	108316161	108316186	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_108316161_108316186.maf	25	28	3	1	0	0.0714285714285714	0.0505076303498787	0	0.0714285714285714	0.0505076303498787	chr3:108316161-108316186	0.0357142857142857	0.125336065991018	0.0743554006968641	0.145732134585671	TRUE
chr3	110245836	110245861	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr3/chr3_25_acc_110245836_110245861.maf	25	28	3	1	0.0357142857142857	0.107142857142857	0.0505076250815225	0.0357142857142857	0.107142857142857	0.0505076250815225	chr3:110245836-110245861	0.0357142857142857	0.125336052037496	0.0743554006968641	0.145732122585027	TRUE
chr4	3493013	3493038	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr4/chr4_25_acc_3493013_3493038.maf	25	28	3	1	0	0.0714285714285714	0.0505076303498787	0	0.0714285714285714	0.0505076303498787	chr4:3493013-3493038	0.0357142857142857	0.125336065991018	0.0743554006968641	0.145732134585671	TRUE
chr4	32122140	32122165	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr4/chr4_25_acc_32122140_32122165.maf	25	28	3	1	0	0.0357142857142857	0.0252538151749394	0	0.0357142857142857	0.0252538151749394	chr4:32122140-32122165	0.0357142857142857	0.0584499924053598	0.0743554006968641	0.0945786827196162	TRUE
chr4	34434674	34434699	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr4/chr4_25_acc_34434674_34434699.maf	25	28	3	1	0	0.0357142857142857	0.0252538151749394	0	0.0357142857142857	0.0252538151749394	chr4:34434674-34434699	0.0357142857142857	0.0584499924053598	0.0743554006968641	0.0945786827196162	TRUE
chr4	37925873	37925898	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr4/chr4_25_acc_37925873_37925898.maf	25	28	3	1	0.0357142857142857	0.142857142857143	0.0757614481589961	0.0357142857142857	0.142857142857143	0.0757614481589961	chr4:37925873-37925898	0.0357142857142857	0.192222146553437	0.0743554006968641	0.20610210876748	TRUE
chr4	65109213	65109238	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr4/chr4_25_acc_65109213_65109238.maf	25	28	3	1	0	0.107142857142857	0.07576144289064	0	0.107142857142857	0.07576144289064	chr4:65109213-65109238	0.0357142857142857	0.192222132599915	0.0743554006968641	0.206102095753659	TRUE
chr4	84495044	84495094	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr4/chr4_50_acc_84495044_84495094.maf	50	56	6	2	0.0357142857142857	0.0535714285714286	0.0126269062703806	0.0357142857142857	0.0535714285714286	0.0126269062703806	chr4:84495044-84495094	0.0357142857142857	0.0250069521241503	0.0743554006968641	0.0784479016120302	TRUE
chr5	49600192	49600242	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr5/chr5_50_acc_49600192_49600242.maf	50	56	6	2	0.0178571428571429	0.0535714285714286	0.0252538125407613	0.0178571428571429	0.0535714285714286	0.0252538125407613	chr5:49600192-49600242	0.0357142857142857	0.0584499854285989	0.0743554006968641	0.0945786784079512	TRUE
chr6	8634182	8634232	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr6/chr6_50_acc_8634182_8634232.maf	50	56	6	2	0	0.0535714285714286	0.03788072144532	0	0.0535714285714286	0.03788072144532	chr6:8634182-8634232	0.0357142857142857	0.0918930257098084	0.0743554006968641	0.118207672284394	TRUE
chr6	18560897	18560922	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr6/chr6_25_acc_18560897_18560922.maf	25	28	3	1	0	0.0357142857142857	0.0252538151749394	0	0.0357142857142857	0.0252538151749394	chr6:18560897-18560922	0.0357142857142857	0.0584499924053598	0.0743554006968641	0.0945786827196162	TRUE
chr7	21132102	21132127	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_21132102_21132127.maf	25	28	3	1	0	0.0357142857142857	0.0252538151749394	0	0.0357142857142857	0.0252538151749394	chr7:21132102-21132127	0.0357142857142857	0.0584499924053598	0.0743554006968641	0.0945786827196162	TRUE
chr7	28891594	28891619	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_28891594_28891619.maf	25	28	3	1	0	0.0714285714285714	0.0505076303498787	0	0.0714285714285714	0.0505076303498787	chr7:28891594-28891619	0.0357142857142857	0.125336065991018	0.0743554006968641	0.145732134585671	TRUE
chr9	23907652	23907677	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr9/chr9_25_acc_23907652_23907677.maf	25	28	3	1	0	0.0714285714285714	0.0505076303498787	0	0.0714285714285714	0.0505076303498787	chr9:23907652-23907677	0.0357142857142857	0.125336065991018	0.0743554006968641	0.145732134585671	TRUE
chr1	119679047	119679072	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_119679047_119679072.maf	25	85	60	3	0.0117647058823529	0.0352941176470588	0.0166378085433855	0.0117647058823529	0.0352941176470588	0.0166378085433855	chr1:119679047-119679072	0.0352941176470588	0.0356300402682066	0.0733543758967001	0.0815497653749439	TRUE
chr2	31261094	31261144	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_31261094_31261144.maf	50	85	35	3	0.0352941176470588	0.0705882352941176	0.0249567114979892	0.0352941176470588	0.0705882352941176	0.0249567114979892	chr2:31261094-31261144	0.0352941176470588	0.0576630975040786	0.0733543758967001	0.0933053978982956	TRUE
chr7	16277451	16277501	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_16277451_16277501.maf	50	85	35	3	0.0235294117647059	0.0588235294117647	0.0249567088638111	0.0235294117647059	0.0588235294117647	0.0249567088638111	chr7:16277451-16277501	0.0352941176470588	0.0576630905273178	0.0733543758967001	0.0933053935866305	TRUE
chr1	46757386	46757436	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_46757386_46757436.maf	50	57	7	2	0.0350877192982456	0.087719298245614	0.0372161472924485	0.0350877192982456	0.087719298245614	0.0372161472924485	chr1:46757386-46757436	0.0350877192982456	0.0901328656950079	0.0728626444159178	0.115900381490635	TRUE
chr1	136632518	136632568	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_136632518_136632568.maf	50	57	7	2	0.0350877192982456	0.087719298245614	0.0372161472924485	0.0350877192982456	0.087719298245614	0.0372161472924485	chr1:136632518-136632568	0.0350877192982456	0.0901328656950079	0.0728626444159178	0.115900381490635	TRUE
chr13	14664735	14664785	/paula/2019/aves/data/scoring/acc_maf_ingroup/50/chr13/chr13_50_acc_14664735_14664785.maf	50	57	7	2	0.0175438596491228	0.0350877192982456	0.0124053824308162	0.0175438596491228	0.0350877192982456	0.0124053824308162	chr13:14664735-14664785	0.0350877192982456	0.0244202344448037	0.0728626444159178	0.0768460330896766	TRUE
chr2	35780165	35780215	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_35780165_35780215.maf	50	57	7	2	0.0701754385964912	0.105263157894737	0.0248107648616323	0.0701754385964912	0.105263157894737	0.0248107648616323	chr2:35780165-35780215	0.0350877192982456	0.0572765500699058	0.0728626444159178	0.0926799230642263	TRUE
chr2	50754470	50754520	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_50754470_50754520.maf	50	57	7	2	0.0350877192982456	0.087719298245614	0.0372161472924485	0.0350877192982456	0.087719298245614	0.0372161472924485	chr2:50754470-50754520	0.0350877192982456	0.0901328656950079	0.0728626444159178	0.115900381490635	TRUE
chr2	89911328	89911378	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_89911328_89911378.maf	50	57	6	2	0.0701754385964912	0.087719298245614	0.0124053824308162	0.0701754385964912	0.087719298245614	0.0124053824308162	chr2:89911328-89911378	0.0350877192982456	0.0244202344448037	0.0728626444159178	0.0768460330896766	TRUE
chr1	23043805	23043855	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_23043805_23043855.maf	50	86	36	3	0.0465116279069767	0.0930232558139535	0.0328886879373947	0.0465116279069767	0.0930232558139535	0.0328886879373947	chr1:23043805-23043855	0.0348837209302326	0.0786713592708894	0.0723766307430516	0.106899763550933	TRUE
chr5	48669214	48669264	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr5/chr5_50_acc_48669214_48669264.maf	50	86	36	3	0	0.0581395348837209	0.0411108612388325	0	0.0581395348837209	0.0411108612388325	chr5:48669214-48669264	0.0348837209302326	0.100448222872067	0.0723766307430516	0.123807197512392	TRUE
chr7	27241268	27241318	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr7/chr7_50_acc_27241268_27241318.maf	50	86	36	3	0	0.0348837209302326	0.0246665172701351	0	0.0348837209302326	0.0246665172701351	chr7:27241268-27241318	0.0348837209302326	0.0568945026464729	0.0723766307430516	0.0920617244521607	TRUE
chr1	13185658	13185683	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_13185658_13185683.maf	25	29	4	1	0	0.0344827586206897	0.024382992781172	0	0.0344827586206897	0.024382992781172	chr1:13185658-13185683	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr1	44875732	44875757	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_44875732_44875757.maf	25	29	4	1	0	0.0344827586206897	0.024382992781172	0	0.0344827586206897	0.024382992781172	chr1:44875732-44875757	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr1	53593908	53593958	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr1/chr1_50_acc_53593908_53593958.maf	50	58	8	2	0.0344827586206897	0.103448275862069	0.0487659908307001	0.0344827586206897	0.103448275862069	0.0487659908307001	chr1:53593908-53593958	0.0344827586206897	0.120723241028433	0.071421362489487	0.140268000428693	TRUE
chr1	56779881	56779906	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_56779881_56779906.maf	25	29	4	1	0.0344827586206897	0.0689655172413793	0.024382992781172	0.0344827586206897	0.0689655172413793	0.024382992781172	chr1:56779881-56779906	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr1	72102511	72102536	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_72102511_72102536.maf	25	29	4	1	0.0344827586206897	0.137931034482759	0.0731489757093378	0.0344827586206897	0.137931034482759	0.0731489757093378	chr1:72102511-72102536	0.0344827586206897	0.185302874225755	0.071421362489487	0.198590448451532	TRUE
chr1	86444979	86445004	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_86444979_86445004.maf	25	29	4	1	0	0.137931034482759	0.0975319711246878	0	0.137931034482759	0.0975319711246878	chr1:86444979-86445004	0.0344827586206897	0.249882535330121	0.071421362489487	0.259889000311409	TRUE
chr1	142534150	142534175	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_142534150_142534175.maf	25	29	4	1	0	0.0344827586206897	0.024382992781172	0	0.0344827586206897	0.024382992781172	chr1:142534150-142534175	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr1	176364498	176364523	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr1/chr1_25_acc_176364498_176364523.maf	25	29	4	1	0	0.0689655172413793	0.0487659855623439	0	0.0689655172413793	0.0487659855623439	chr1:176364498-176364523	0.0344827586206897	0.120723227074911	0.071421362489487	0.140267988419437	TRUE
chr12	3084007	3084032	/paula/2019/aves/data/scoring/acc_maf_ingroup/25/chr12/chr12_25_acc_3084007_3084032.maf	25	29	4	1	0.0344827586206897	0.103448275862069	0.0487659908307001	0.0344827586206897	0.103448275862069	0.0487659908307001	chr12:3084007-3084032	0.0344827586206897	0.120723241028433	0.071421362489487	0.140268000428693	TRUE
chr13	10789873	10789898	/paula/2019/aves/data/scoring/acc_maf_ingroup/25/chr13/chr13_25_acc_10789873_10789898.maf	25	29	4	1	0	0.103448275862069	0.0731489809776939	0	0.103448275862069	0.0731489809776939	chr13:10789873-10789898	0.0344827586206897	0.185302888179277	0.071421362489487	0.198590461471432	TRUE
chr2	6480002	6480027	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_6480002_6480027.maf	25	29	4	1	0	0.0344827586206897	0.024382992781172	0	0.0344827586206897	0.024382992781172	chr2:6480002-6480027	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr2	24451684	24451709	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_24451684_24451709.maf	25	29	4	1	0	0.0344827586206897	0.024382992781172	0	0.0344827586206897	0.024382992781172	chr2:24451684-24451709	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr2	24941793	24941818	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_24941793_24941818.maf	25	29	4	1	0	0.103448275862069	0.0731489809776939	0	0.103448275862069	0.0731489809776939	chr2:24941793-24941818	0.0344827586206897	0.185302888179277	0.071421362489487	0.198590461471432	TRUE
chr2	32628294	32628319	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_32628294_32628319.maf	25	58	33	2	0	0.0344827586206897	0.024382992781172	0	0.0344827586206897	0.024382992781172	chr2:32628294-32628319	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr2	32637178	32637228	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_32637178_32637228.maf	50	58	8	2	0.0172413793103448	0.0344827586206897	0.012191496390586	0.0172413793103448	0.0344827586206897	0.012191496390586	chr2:32637178-32637228	0.0344827586206897	0.023853745883504	0.071421362489487	0.0752994834811599	TRUE
chr2	37222667	37222717	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr2/chr2_50_acc_37222667_37222717.maf	50	58	8	2	0	0.0344827586206897	0.024382992781172	0	0.0344827586206897	0.024382992781172	chr2:37222667-37222717	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr2	61243214	61243239	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_61243214_61243239.maf	25	29	4	1	0.0344827586206897	0.103448275862069	0.0487659908307001	0.0344827586206897	0.103448275862069	0.0487659908307001	chr2:61243214-61243239	0.0344827586206897	0.120723241028433	0.071421362489487	0.140268000428693	TRUE
chr2	62091168	62091193	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_62091168_62091193.maf	25	29	4	1	0.0344827586206897	0.0689655172413793	0.024382992781172	0.0344827586206897	0.0689655172413793	0.024382992781172	chr2:62091168-62091193	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr2	64703908	64703933	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_64703908_64703933.maf	25	29	4	1	0	0.0344827586206897	0.024382992781172	0	0.0344827586206897	0.024382992781172	chr2:64703908-64703933	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr2	113863719	113863744	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_113863719_113863744.maf	25	29	4	1	0	0.0344827586206897	0.024382992781172	0	0.0344827586206897	0.024382992781172	chr2:113863719-113863744	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr2	123574015	123574040	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr2/chr2_25_acc_123574015_123574040.maf	25	29	4	1	0.0344827586206897	0.0689655172413793	0.024382992781172	0.0344827586206897	0.0689655172413793	0.024382992781172	chr2:123574015-123574040	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr4	32120559	32120584	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr4/chr4_25_acc_32120559_32120584.maf	25	29	4	1	0	0.0344827586206897	0.024382992781172	0	0.0344827586206897	0.024382992781172	chr4:32120559-32120584	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr5	10765956	10766006	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr5/chr5_50_acc_10765956_10766006.maf	50	58	8	2	0.0689655172413793	0.120689655172414	0.0365744878546689	0.0689655172413793	0.120689655172414	0.0365744878546689	chr5:10765956-10766006	0.0344827586206897	0.0884333965227283	0.071421362489487	0.113672673235043	TRUE
chr5	17781191	17781241	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/50/chr5/chr5_50_acc_17781191_17781241.maf	50	58	8	2	0.0172413793103448	0.0689655172413793	0.0365744878546689	0.0172413793103448	0.0689655172413793	0.0365744878546689	chr5:17781191-17781241	0.0344827586206897	0.0884333965227283	0.071421362489487	0.113672673235043	TRUE
chr5	51815428	51815453	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr5/chr5_25_acc_51815428_51815453.maf	25	29	4	1	0.0344827586206897	0.0689655172413793	0.024382992781172	0.0344827586206897	0.0689655172413793	0.024382992781172	chr5:51815428-51815453	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr6	9000970	9000995	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr6/chr6_25_acc_9000970_9000995.maf	25	29	4	1	0.0344827586206897	0.0689655172413793	0.024382992781172	0.0344827586206897	0.0689655172413793	0.024382992781172	chr6:9000970-9000995	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr6	28177293	28177318	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr6/chr6_25_acc_28177293_28177318.maf	25	29	4	1	0.0344827586206897	0.0689655172413793	0.024382992781172	0.0344827586206897	0.0689655172413793	0.024382992781172	chr6:28177293-28177318	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr7	618418	618443	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_618418_618443.maf	25	29	4	1	0	0.0344827586206897	0.024382992781172	0	0.0344827586206897	0.024382992781172	chr7:618418-618443	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
chr7	27240672	27240697	/home/rstudio/disco_tmp/data/scoring/acc_maf_ingroup/25/chr7/chr7_25_acc_27240672_27240697.maf	25	29	4	1	0.0344827586206897	0.0689655172413793	0.024382992781172	0.0344827586206897	0.0689655172413793	0.024382992781172	chr7:27240672-27240697	0.0344827586206897	0.0561435729473064	0.071421362489487	0.0908466389204587	TRUE
